run,type,module,name,attrname,attrvalue,value,count,sumweights,mean,stddev,min,max
General-7-20201009-16:36:57-3708,statistic,FairNetwork.user[44],userThroughputStat:stats,,,,63333,,3719.9248417097,11127.834090881,0,132666.66666667
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[44],userThroughputStat:stats,,,,,,,,,
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[44],userThroughputStat:stats,source,userThroughput,,,,,,,
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[44],userThroughputStat:stats,title,"User throughput, stats",,,,,,,
General-7-20201009-16:36:57-3708,statistic,FairNetwork.user[44],packetDelayStat:stats,,,,9418,,0.00075452238455691,0.00045236785375648,2.53256e-007,0.006804006577
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[44],packetDelayStat:stats,,,,,,,,,
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[44],packetDelayStat:stats,source,packetDelay,,,,,,,
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[44],packetDelayStat:stats,title,"Packet delay, stats",,,,,,,
General-7-20201009-16:36:57-3708,statistic,FairNetwork.user[45],userThroughputTotalStat:stats,,,,1,,3841.2210526316,0,3841.2210526316,3841.2210526316
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[45],userThroughputTotalStat:stats,,,,,,,,,
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[45],userThroughputTotalStat:stats,source,userThroughputTotal,,,,,,,
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[45],userThroughputTotalStat:stats,title,"User throughput, stats",,,,,,,
General-7-20201009-16:36:57-3708,statistic,FairNetwork.user[45],userThroughputStat:stats,,,,63333,,3841.2412696908,35462.495253333,0,980666.66666667
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[45],userThroughputStat:stats,,,,,,,,,
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[45],userThroughputStat:stats,source,userThroughput,,,,,,,
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[45],userThroughputStat:stats,title,"User throughput, stats",,,,,,,
General-7-20201009-16:36:57-3708,statistic,FairNetwork.user[45],packetDelayStat:stats,,,,9490,,1.0688453592703,0.66524674119563,8.31112e-007,2.069885751658
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[45],packetDelayStat:stats,,,,,,,,,
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[45],packetDelayStat:stats,source,packetDelay,,,,,,,
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[45],packetDelayStat:stats,title,"Packet delay, stats",,,,,,,
General-7-20201009-16:36:57-3708,statistic,FairNetwork.user[46],userThroughputTotalStat:stats,,,,1,,3744.4105263158,0,3744.4105263158,3744.4105263158
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[46],userThroughputTotalStat:stats,,,,,,,,,
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[46],userThroughputTotalStat:stats,source,userThroughputTotal,,,,,,,
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[46],userThroughputTotalStat:stats,title,"User throughput, stats",,,,,,,
General-7-20201009-16:36:57-3708,statistic,FairNetwork.user[46],userThroughputStat:stats,,,,63333,,3744.4302338433,13073.903379143,0,554666.66666667
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[46],userThroughputStat:stats,,,,,,,,,
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[46],userThroughputStat:stats,source,userThroughput,,,,,,,
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[46],userThroughputStat:stats,title,"User throughput, stats",,,,,,,
General-7-20201009-16:36:57-3708,statistic,FairNetwork.user[46],packetDelayStat:stats,,,,9386,,0.0064187881224327,0.03036039764251,7.47794e-007,0.348775853249
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[46],packetDelayStat:stats,,,,,,,,,
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[46],packetDelayStat:stats,source,packetDelay,,,,,,,
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[46],packetDelayStat:stats,title,"Packet delay, stats",,,,,,,
General-7-20201009-16:36:57-3708,statistic,FairNetwork.user[47],userThroughputTotalStat:stats,,,,1,,3734.4421052632,0,3734.4421052632,3734.4421052632
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[47],userThroughputTotalStat:stats,,,,,,,,,
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[47],userThroughputTotalStat:stats,source,userThroughputTotal,,,,,,,
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[47],userThroughputTotalStat:stats,title,"User throughput, stats",,,,,,,
General-7-20201009-16:36:57-3708,statistic,FairNetwork.user[47],userThroughputStat:stats,,,,63333,,3734.4617603251,11135.882360419,0,129333.33333333
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[47],userThroughputStat:stats,,,,,,,,,
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[47],userThroughputStat:stats,source,userThroughput,,,,,,,
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[47],userThroughputStat:stats,title,"User throughput, stats",,,,,,,
General-7-20201009-16:36:57-3708,statistic,FairNetwork.user[47],packetDelayStat:stats,,,,9463,,0.00074688046830433,0.00043440813019413,9.3331e-008,0.001499599418
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[47],packetDelayStat:stats,,,,,,,,,
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[47],packetDelayStat:stats,source,packetDelay,,,,,,,
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[47],packetDelayStat:stats,title,"Packet delay, stats",,,,,,,
General-7-20201009-16:36:57-3708,statistic,FairNetwork.user[48],userThroughputTotalStat:stats,,,,1,,3819.8736842105,Inf,3819.8736842105,3819.8736842105
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[48],userThroughputTotalStat:stats,,,,,,,,,
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[48],userThroughputTotalStat:stats,source,userThroughputTotal,,,,,,,
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[48],userThroughputTotalStat:stats,title,"User throughput, stats",,,,,,,
General-7-20201009-16:36:57-3708,statistic,FairNetwork.user[48],userThroughputStat:stats,,,,63333,,3819.8937889146,26617.861712501,0,908666.66666667
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[48],userThroughputStat:stats,,,,,,,,,
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[48],userThroughputStat:stats,source,userThroughput,,,,,,,
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[48],userThroughputStat:stats,title,"User throughput, stats",,,,,,,
General-7-20201009-16:36:57-3708,statistic,FairNetwork.user[48],packetDelayStat:stats,,,,9536,,0.1658432479925,0.21952487556171,5.48561e-007,0.834071113502
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[48],packetDelayStat:stats,,,,,,,,,
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[48],packetDelayStat:stats,source,packetDelay,,,,,,,
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[48],packetDelayStat:stats,title,"Packet delay, stats",,,,,,,
General-7-20201009-16:36:57-3708,statistic,FairNetwork.user[49],userThroughputTotalStat:stats,,,,1,,3840.9157894737,0,3840.9157894737,3840.9157894737
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[49],userThroughputTotalStat:stats,,,,,,,,,
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[49],userThroughputTotalStat:stats,source,userThroughputTotal,,,,,,,
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[49],userThroughputTotalStat:stats,title,"User throughput, stats",,,,,,,
General-7-20201009-16:36:57-3708,statistic,FairNetwork.user[49],userThroughputStat:stats,,,,63333,,3840.9360049263,36211.490605531,0,864666.66666667
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[49],userThroughputStat:stats,,,,,,,,,
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[49],userThroughputStat:stats,source,userThroughput,,,,,,,
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[49],userThroughputStat:stats,title,"User throughput, stats",,,,,,,
General-7-20201009-16:36:57-3708,statistic,FairNetwork.user[49],packetDelayStat:stats,,,,9561,,0.42040939375831,0.27222747439386,2.286616e-006,1.291146439448
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[49],packetDelayStat:stats,,,,,,,,,
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[49],packetDelayStat:stats,source,packetDelay,,,,,,,
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[49],packetDelayStat:stats,title,"Packet delay, stats",,,,,,,
General-7-20201009-16:36:57-3708,statistic,FairNetwork.user[50],userThroughputTotalStat:stats,,,,1,,3781.3684210526,Inf,3781.3684210526,3781.3684210526
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[50],userThroughputTotalStat:stats,,,,,,,,,
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[50],userThroughputTotalStat:stats,source,userThroughputTotal,,,,,,,
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[50],userThroughputTotalStat:stats,title,"User throughput, stats",,,,,,,
General-7-20201009-16:36:57-3708,statistic,FairNetwork.user[50],userThroughputStat:stats,,,,63333,,3781.3883230965,11294.568951306,0,139333.33333333
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[50],userThroughputStat:stats,,,,,,,,,
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[50],userThroughputStat:stats,source,userThroughput,,,,,,,
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[50],userThroughputStat:stats,title,"User throughput, stats",,,,,,,
General-7-20201009-16:36:57-3708,statistic,FairNetwork.user[50],packetDelayStat:stats,,,,9445,,0.00080100401029497,0.00089549268386922,9.8007e-008,0.035391542206
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[50],packetDelayStat:stats,,,,,,,,,
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[50],packetDelayStat:stats,source,packetDelay,,,,,,,
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[50],packetDelayStat:stats,title,"Packet delay, stats",,,,,,,
General-7-20201009-16:36:57-3708,statistic,FairNetwork.user[51],userThroughputTotalStat:stats,,,,1,,3791.8526315789,Inf,3791.8526315789,3791.8526315789
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[51],userThroughputTotalStat:stats,,,,,,,,,
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[51],userThroughputTotalStat:stats,source,userThroughputTotal,,,,,,,
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[51],userThroughputTotalStat:stats,title,"User throughput, stats",,,,,,,
General-7-20201009-16:36:57-3708,statistic,FairNetwork.user[51],userThroughputStat:stats,,,,63333,,3791.8725888032,28182.330172539,0,902000
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[51],userThroughputStat:stats,,,,,,,,,
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[51],userThroughputStat:stats,source,userThroughput,,,,,,,
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[51],userThroughputStat:stats,title,"User throughput, stats",,,,,,,
General-7-20201009-16:36:57-3708,statistic,FairNetwork.user[51],packetDelayStat:stats,,,,9414,,0.15947937932124,0.21419099663607,5.71301e-007,0.897458815818
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[51],packetDelayStat:stats,,,,,,,,,
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[51],packetDelayStat:stats,source,packetDelay,,,,,,,
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[51],packetDelayStat:stats,title,"Packet delay, stats",,,,,,,
General-7-20201009-16:36:57-3708,statistic,FairNetwork.user[52],userThroughputTotalStat:stats,,,,1,,3807.5578947368,Inf,3807.5578947368,3807.5578947368
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[52],userThroughputTotalStat:stats,,,,,,,,,
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[52],userThroughputTotalStat:stats,source,userThroughputTotal,,,,,,,
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[52],userThroughputTotalStat:stats,title,"User throughput, stats",,,,,,,
General-7-20201009-16:36:57-3708,statistic,FairNetwork.user[52],userThroughputStat:stats,,,,63333,,3807.5779346207,11381.956922914,0,190666.66666667
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[52],userThroughputStat:stats,,,,,,,,,
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[52],userThroughputStat:stats,source,userThroughput,,,,,,,
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[52],userThroughputStat:stats,title,"User throughput, stats",,,,,,,
General-7-20201009-16:36:57-3708,statistic,FairNetwork.user[52],packetDelayStat:stats,,,,9537,,0.00098369445722858,0.0029884155109671,3.42584e-007,0.09169344055
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[52],packetDelayStat:stats,,,,,,,,,
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[52],packetDelayStat:stats,source,packetDelay,,,,,,,
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[52],packetDelayStat:stats,title,"Packet delay, stats",,,,,,,
General-7-20201009-16:36:57-3708,statistic,FairNetwork.user[53],userThroughputTotalStat:stats,,,,1,,3813.0736842105,Inf,3813.0736842105,3813.0736842105
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[53],userThroughputTotalStat:stats,,,,,,,,,
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[53],userThroughputTotalStat:stats,source,userThroughputTotal,,,,,,,
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[53],userThroughputTotalStat:stats,title,"User throughput, stats",,,,,,,
General-7-20201009-16:36:57-3708,statistic,FairNetwork.user[53],userThroughputStat:stats,,,,63333,,3813.0937531251,23698.498996895,0,810000
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[53],userThroughputStat:stats,,,,,,,,,
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[53],userThroughputStat:stats,source,userThroughput,,,,,,,
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[53],userThroughputStat:stats,title,"User throughput, stats",,,,,,,
General-7-20201009-16:36:57-3708,statistic,FairNetwork.user[53],packetDelayStat:stats,,,,9575,,0.13736810892999,0.22482775281807,1.00466e-007,0.859118251899
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[53],packetDelayStat:stats,,,,,,,,,
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[53],packetDelayStat:stats,source,packetDelay,,,,,,,
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[53],packetDelayStat:stats,title,"Packet delay, stats",,,,,,,
General-7-20201009-16:36:57-3708,statistic,FairNetwork.user[54],userThroughputTotalStat:stats,,,,1,,3779.8421052632,0,3779.8421052632,3779.8421052632
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[54],userThroughputTotalStat:stats,,,,,,,,,
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[54],userThroughputTotalStat:stats,source,userThroughputTotal,,,,,,,
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[54],userThroughputTotalStat:stats,title,"User throughput, stats",,,,,,,
General-7-20201009-16:36:57-3708,statistic,FairNetwork.user[54],userThroughputStat:stats,,,,63333,,3779.8619992737,11331.947269238,0,136000
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[54],userThroughputStat:stats,,,,,,,,,
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[54],userThroughputStat:stats,source,userThroughput,,,,,,,
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[54],userThroughputStat:stats,title,"User throughput, stats",,,,,,,
General-7-20201009-16:36:57-3708,statistic,FairNetwork.user[54],packetDelayStat:stats,,,,9462,,0.00084789308676073,0.0013157760013578,2.36264e-007,0.038162507204
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[54],packetDelayStat:stats,,,,,,,,,
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[54],packetDelayStat:stats,source,packetDelay,,,,,,,
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[54],packetDelayStat:stats,title,"Packet delay, stats",,,,,,,
General-7-20201009-16:36:57-3708,statistic,FairNetwork.user[55],userThroughputTotalStat:stats,,,,1,,3775.9157894737,Inf,3775.9157894737,3775.9157894737
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[55],userThroughputTotalStat:stats,,,,,,,,,
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[55],userThroughputTotalStat:stats,source,userThroughputTotal,,,,,,,
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[55],userThroughputTotalStat:stats,title,"User throughput, stats",,,,,,,
General-7-20201009-16:36:57-3708,statistic,FairNetwork.user[55],userThroughputStat:stats,,,,63333,,3775.9356628192,13312.157611879,0,604666.66666667
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[55],userThroughputStat:stats,,,,,,,,,
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[55],userThroughputStat:stats,source,userThroughput,,,,,,,
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[55],userThroughputStat:stats,title,"User throughput, stats",,,,,,,
General-7-20201009-16:36:57-3708,statistic,FairNetwork.user[55],packetDelayStat:stats,,,,9483,,0.0070403496622654,0.032696711952127,7.0453e-008,0.336172391902
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[55],packetDelayStat:stats,,,,,,,,,
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[55],packetDelayStat:stats,source,packetDelay,,,,,,,
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[55],packetDelayStat:stats,title,"Packet delay, stats",,,,,,,
General-7-20201009-16:36:57-3708,statistic,FairNetwork.user[56],userThroughputTotalStat:stats,,,,1,,3791.9894736842,Inf,3791.9894736842,3791.9894736842
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[56],userThroughputTotalStat:stats,,,,,,,,,
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[56],userThroughputTotalStat:stats,source,userThroughputTotal,,,,,,,
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[56],userThroughputTotalStat:stats,title,"User throughput, stats",,,,,,,
General-7-20201009-16:36:57-3708,statistic,FairNetwork.user[56],userThroughputStat:stats,,,,63333,,3792.0094316285,14334.587031103,0,495333.33333333
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[56],userThroughputStat:stats,,,,,,,,,
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[56],userThroughputStat:stats,source,userThroughput,,,,,,,
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[56],userThroughputStat:stats,title,"User throughput, stats",,,,,,,
General-7-20201009-16:36:57-3708,statistic,FairNetwork.user[56],packetDelayStat:stats,,,,9510,,0.0073866961693348,0.023578231714428,8.8276e-008,0.204319927656
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[56],packetDelayStat:stats,,,,,,,,,
General-7-20201009-16:36:57-3708,attr,FairNetwork.user[56],packetDelayStat:stats,source,packetDelay,,,,,,,
